cluster_method,threshold,cluster_parameter,weighted_entropy,relative_num_clusters,weighted_dissimilarity
agglomerative,0.49,1496,999,0.28435658620034215,0.16434407234191895
agglomerative,0.49,1551,999,0.29481087245770765,0.16124224662780762
agglomerative,0.49,1607,999,0.3054552366470253,0.15726596117019653
agglomerative,0.49,1662,999,0.3159095229043908,0.15383392572402954
agglomerative,0.49,1717,999,0.32636380916175634,0.14979761838912964
agglomerative,0.49,1773,999,0.3370081733510739,0.146295428276062
agglomerative,0.49,1828,999,0.34746245960843947,0.14350253343582153
agglomerative,0.49,1884,999,0.3581068237977571,0.1399672031402588
agglomerative,0.49,1939,999,0.3685611100551226,0.13629871606826782
agglomerative,0.49,1994,999,0.3790153963124881,0.13353115320205688
agglomerative,0.49,2050,999,0.38965976050180573,0.13030308485031128
agglomerative,0.49,2105,999,0.4001140467591713,0.12737303972244263
agglomerative,0.49,2160,999,0.4105683330165368,0.12440389394760132
agglomerative,0.49,2216,999,0.4212126972058544,0.12050294876098633
agglomerative,0.49,2271,999,0.4316669834632199,0.11751830577850342
agglomerative,0.49,2326,999,0.44212126972058546,0.11465036869049072
agglomerative,0.49,2382,999,0.45276563390990304,0.11196494102478027
agglomerative,0.49,2437,999,0.4632199201672686,0.10916966199874878
agglomerative,0.49,2493,999,0.4738642843565862,0.10622209310531616
agglomerative,0.49,2548,999,0.4843185706139517,0.10317754745483398
agglomerative,0.49,2603,999,0.4947728568713172,0.10010296106338501
agglomerative,0.49,2659,999,0.5054172210606349,0.09711015224456787
agglomerative,0.49,2714,999,0.5158715073180004,0.09375125169754028
agglomerative,0.49,2769,999,0.5263257935753659,0.09072422981262207
agglomerative,0.49,2825,999,0.5369701577646835,0.08808642625808716
agglomerative,0.49,2880,999,0.547424444022049,0.08492600917816162
agglomerative,0.49,2936,999,0.5580688082113666,0.08232486248016357
agglomerative,0.49,2991,999,0.5685230944687322,0.07949018478393555
agglomerative,0.49,3046,999,0.5789773807260977,0.0767507553100586
agglomerative,0.49,3102,999,0.5896217449154153,0.07412546873092651
agglomerative,0.49,3157,999,0.6000760311727809,0.07114237546920776
agglomerative,0.49,3212,999,0.6105303174301464,0.06834548711776733
agglomerative,0.49,3268,999,0.621174681619464,0.06537818908691406
agglomerative,0.49,3323,999,0.6316289678768295,0.06254768371582031
agglomerative,0.49,3378,999,0.642083254134195,0.05993211269378662
agglomerative,0.49,3434,999,0.6527276183235127,0.05736333131790161
agglomerative,0.49,3489,999,0.6631819045808781,0.05474352836608887
agglomerative,0.49,3545,999,0.6738262687701958,0.05241578817367554
agglomerative,0.49,3600,999,0.6842805550275614,0.050161898136138916
agglomerative,0.49,3655,999,0.6947348412849268,0.04802781343460083
agglomerative,0.49,3711,999,0.7053792054742445,0.0459672212600708
agglomerative,0.49,3766,999,0.7158334917316099,0.04371410608291626
agglomerative,0.49,3821,999,0.7262877779889755,0.041697025299072266
agglomerative,0.49,3877,999,0.7369321421782931,0.03981739282608032
agglomerative,0.49,3932,999,0.7473864284356586,0.037977755069732666
agglomerative,0.49,3988,999,0.7580307926249762,0.036353886127471924
agglomerative,0.49,4043,999,0.7684850788823417,0.03449910879135132
agglomerative,0.49,4098,999,0.7789393651397073,0.03274500370025635
agglomerative,0.49,4154,999,0.7895837293290249,0.031236112117767334
agglomerative,0.49,4209,999,0.8000380155863904,0.029815733432769775
agglomerative,0.49,4264,999,0.810492301843756,0.02819901704788208
agglomerative,0.49,4320,999,0.8211366660330736,0.026737511157989502
agglomerative,0.49,4375,999,0.8315909522904391,0.02533435821533203
agglomerative,0.49,4430,999,0.8420452385478046,0.023583829402923584
agglomerative,0.49,4486,999,0.8526896027371222,0.022074997425079346
agglomerative,0.49,4541,999,0.8631438889944877,0.020731449127197266
agglomerative,0.49,4597,999,0.8737882531838054,0.019293665885925293
agglomerative,0.49,4652,999,0.8842425394411709,0.017987728118896484
agglomerative,0.49,4707,999,0.8946968256985364,0.01670616865158081
agglomerative,0.49,4763,999,0.9053411898878541,0.015252470970153809
agglomerative,0.49,4818,999,0.9157954761452195,0.013816118240356445
agglomerative,0.49,4873,999,0.926249762402585,0.012337803840637207
agglomerative,0.49,4929,999,0.9368941265919026,0.010680198669433594
agglomerative,0.49,4984,999,0.9473484128492682,0.0090218186378479
agglomerative,0.49,5040,999,0.9579927770385859,0.007241785526275635
agglomerative,0.49,5095,999,0.9684470632959513,0.005234420299530029
agglomerative,0.49,5150,999,0.9789013495533169,0.0029491782188415527
agglomerative,0.49,5206,999,0.9895457137426344,0.0004096031188964844
agglomerative,0.49,5261,999,1.0,0.0
agglomerative,0.5,1,999,0.00019007793195210037,0.8907771706581116
agglomerative,0.5,56,999,0.01064436418931762,0.5332160592079163
agglomerative,0.5,112,999,0.02128872837863524,0.40507739782333374
agglomerative,0.5,167,999,0.03174301463600076,0.34358304738998413
agglomerative,0.5,222,999,0.04219730089336628,0.31095290184020996
agglomerative,0.5,278,999,0.0528416650826839,0.28937727212905884
agglomerative,0.5,333,999,0.06329595134004942,0.27678734064102173
agglomerative,0.5,389,999,0.07394031552936704,0.26696330308914185
agglomerative,0.5,444,999,0.08439460178673255,0.25907832384109497
agglomerative,0.5,499,999,0.09484888804409808,0.2533152103424072
agglomerative,0.5,555,999,0.1054932522334157,0.24598431587219238
agglomerative,0.5,610,999,0.11594753849078122,0.23808354139328003
agglomerative,0.5,665,999,0.12640182474814673,0.23299849033355713
agglomerative,0.5,721,999,0.13704618893746437,0.22609663009643555
agglomerative,0.5,776,999,0.14750047519482987,0.22020107507705688
agglomerative,0.5,832,999,0.1581448393841475,0.21462410688400269
agglomerative,0.5,887,999,0.16859912564151303,0.2107163667678833
agglomerative,0.5,942,999,0.17905341189887855,0.20670276880264282
agglomerative,0.5,998,999,0.18969777608819616,0.20170438289642334
agglomerative,0.5,1053,999,0.20015206234556168,0.19742822647094727
agglomerative,0.5,1108,999,0.2106063486029272,0.1930275559425354
agglomerative,0.5,1164,999,0.2212507127922448,0.18905091285705566
agglomerative,0.5,1219,999,0.23170499904961034,0.18363934755325317
agglomerative,0.5,1274,999,0.24215928530697586,0.1802317500114441
agglomerative,0.5,1330,999,0.25280364949629347,0.17619073390960693
agglomerative,0.5,1385,999,0.263257935753659,0.1715381145477295
agglomerative,0.5,1441,999,0.2739022999429766,0.16738861799240112
agglomerative,0.5,1496,999,0.28435658620034215,0.16434425115585327
agglomerative,0.5,1551,999,0.29481087245770765,0.16124260425567627
agglomerative,0.5,1607,999,0.3054552366470253,0.15726637840270996
agglomerative,0.5,1662,999,0.3159095229043908,0.15383434295654297
agglomerative,0.5,1717,999,0.32636380916175634,0.14979803562164307
agglomerative,0.5,1773,999,0.3370081733510739,0.14629584550857544
agglomerative,0.5,1828,999,0.34746245960843947,0.14350253343582153
agglomerative,0.5,1884,999,0.3581068237977571,0.13996726274490356
agglomerative,0.5,1939,999,0.3685611100551226,0.1362987756729126
agglomerative,0.5,1994,999,0.3790153963124881,0.13353121280670166
agglomerative,0.5,2050,999,0.38965976050180573,0.13030320405960083
agglomerative,0.5,2105,999,0.4001140467591713,0.12737315893173218
agglomerative,0.5,2160,999,0.4105683330165368,0.12440383434295654
agglomerative,0.5,2216,999,0.4212126972058544,0.12050288915634155
agglomerative,0.5,2271,999,0.4316669834632199,0.11751812696456909
agglomerative,0.5,2326,999,0.44212126972058546,0.11465024948120117
agglomerative,0.5,2382,999,0.45276563390990304,0.11196470260620117
agglomerative,0.5,2437,999,0.4632199201672686,0.10916978120803833
agglomerative,0.5,2493,999,0.4738642843565862,0.10622191429138184
agglomerative,0.5,2548,999,0.4843185706139517,0.10317713022232056
agglomerative,0.5,2603,999,0.4947728568713172,0.10010230541229248
agglomerative,0.5,2659,999,0.5054172210606349,0.09710991382598877
agglomerative,0.5,2714,999,0.5158715073180004,0.09375119209289551
agglomerative,0.5,2769,999,0.5263257935753659,0.0907239317893982
agglomerative,0.5,2825,999,0.5369701577646835,0.08808648586273193
agglomerative,0.5,2880,999,0.547424444022049,0.08492624759674072
agglomerative,0.5,2936,999,0.5580688082113666,0.08232468366622925
agglomerative,0.5,2991,999,0.5685230944687322,0.07949012517929077
agglomerative,0.5,3046,999,0.5789773807260977,0.07675039768218994
agglomerative,0.5,3102,999,0.5896217449154153,0.07412576675415039
agglomerative,0.5,3157,999,0.6000760311727809,0.07114207744598389
agglomerative,0.5,3212,999,0.6105303174301464,0.06834518909454346
agglomerative,0.5,3268,999,0.621174681619464,0.06537789106369019
agglomerative,0.5,3323,999,0.6316289678768295,0.06254780292510986
agglomerative,0.5,3378,999,0.642083254134195,0.05993294715881348
agglomerative,0.5,3434,999,0.6527276183235127,0.057364046573638916
agglomerative,0.5,3489,999,0.6631819045808781,0.05474436283111572
agglomerative,0.5,3545,999,0.6738262687701958,0.05241650342941284
agglomerative,0.5,3600,999,0.6842805550275614,0.05016225576400757
agglomerative,0.5,3655,999,0.6947348412849268,0.048027873039245605
agglomerative,0.5,3711,999,0.7053792054742445,0.0459674596786499
agglomerative,0.5,3766,999,0.7158334917316099,0.04371434450149536
agglomerative,0.5,3821,999,0.7262877779889755,0.04169720411300659
agglomerative,0.5,3877,999,0.7369321421782931,0.0398174524307251
agglomerative,0.5,3932,999,0.7473864284356586,0.03797805309295654
agglomerative,0.5,3988,999,0.7580307926249762,0.03635376691818237
agglomerative,0.5,4043,999,0.7684850788823417,0.03449881076812744
agglomerative,0.5,4098,999,0.7789393651397073,0.03274428844451904
agglomerative,0.5,4154,999,0.7895837293290249,0.03123563528060913
agglomerative,0.5,4209,999,0.8000380155863904,0.029815077781677246
agglomerative,0.5,4264,999,0.810492301843756,0.02819913625717163
agglomerative,0.5,4320,999,0.8211366660330736,0.026737689971923828
agglomerative,0.5,4375,999,0.8315909522904391,0.025334954261779785
agglomerative,0.5,4430,999,0.8420452385478046,0.02358424663543701
agglomerative,0.5,4486,999,0.8526896027371222,0.022075355052947998
agglomerative,0.5,4541,999,0.8631438889944877,0.02073138952255249
agglomerative,0.5,4597,999,0.8737882531838054,0.01929342746734619
agglomerative,0.5,4652,999,0.8842425394411709,0.017987489700317383
agglomerative,0.5,4707,999,0.8946968256985364,0.016705691814422607
agglomerative,0.5,4763,999,0.9053411898878541,0.015252411365509033
agglomerative,0.5,4818,999,0.9157954761452195,0.013816118240356445
agglomerative,0.5,4873,999,0.926249762402585,0.012337863445281982
agglomerative,0.5,4929,999,0.9368941265919026,0.010680317878723145
agglomerative,0.5,4984,999,0.9473484128492682,0.009021878242492676
agglomerative,0.5,5040,999,0.9579927770385859,0.007241666316986084
agglomerative,0.5,5095,999,0.9684470632959513,0.0052343010902404785
agglomerative,0.5,5150,999,0.9789013495533169,0.0029491782188415527
agglomerative,0.5,5206,999,0.9895457137426344,0.000409543514251709
agglomerative,0.5,5261,999,1.0,0.0
agglomerative,0.51,1,999,0.00019007793195210037,0.9061857461929321
agglomerative,0.51,56,999,0.01064436418931762,0.5744873285293579
agglomerative,0.51,112,999,0.02128872837863524,0.41272300481796265
agglomerative,0.51,167,999,0.03174301463600076,0.35013800859451294
agglomerative,0.51,222,999,0.04219730089336628,0.3152300715446472
agglomerative,0.51,278,999,0.0528416650826839,0.2937934994697571
agglomerative,0.51,333,999,0.06329595134004942,0.27790015935897827
agglomerative,0.51,389,999,0.07394031552936704,0.26587826013565063
agglomerative,0.51,444,999,0.08439460178673255,0.2578609585762024
agglomerative,0.51,499,999,0.09484888804409808,0.25146913528442383
agglomerative,0.51,555,999,0.1054932522334157,0.24513018131256104
agglomerative,0.51,610,999,0.11594753849078122,0.23733830451965332
agglomerative,0.51,665,999,0.12640182474814673,0.23241758346557617
agglomerative,0.51,721,999,0.13704618893746437,0.22599291801452637
agglomerative,0.51,776,999,0.14750047519482987,0.21998536586761475
agglomerative,0.51,832,999,0.1581448393841475,0.21468794345855713
agglomerative,0.51,887,999,0.16859912564151303,0.21079003810882568
agglomerative,0.51,942,999,0.17905341189887855,0.20669132471084595
agglomerative,0.51,998,999,0.18969777608819616,0.20165103673934937
agglomerative,0.51,1053,999,0.20015206234556168,0.19745832681655884
agglomerative,0.51,1108,999,0.2106063486029272,0.19304251670837402
agglomerative,0.51,1164,999,0.2212507127922448,0.18906599283218384
agglomerative,0.51,1219,999,0.23170499904961034,0.1836472749710083
agglomerative,0.51,1274,999,0.24215928530697586,0.1802399754524231
agglomerative,0.51,1330,999,0.25280364949629347,0.17619693279266357
agglomerative,0.51,1385,999,0.263257935753659,0.17154061794281006
agglomerative,0.51,1441,999,0.2739022999429766,0.16739106178283691
agglomerative,0.51,1496,999,0.28435658620034215,0.1643465757369995
agglomerative,0.51,1551,999,0.29481087245770765,0.1612427830696106
agglomerative,0.51,1607,999,0.3054552366470253,0.15726613998413086
agglomerative,0.51,1662,999,0.3159095229043908,0.15383410453796387
agglomerative,0.51,1717,999,0.32636380916175634,0.14979791641235352
agglomerative,0.51,1773,999,0.3370081733510739,0.14629578590393066
agglomerative,0.51,1828,999,0.34746245960843947,0.14350265264511108
agglomerative,0.51,1884,999,0.3581068237977571,0.1399674415588379
agglomerative,0.51,1939,999,0.3685611100551226,0.13629883527755737
agglomerative,0.51,1994,999,0.3790153963124881,0.1335315704345703
agglomerative,0.51,2050,999,0.38965976050180573,0.13030344247817993
agglomerative,0.51,2105,999,0.4001140467591713,0.12737351655960083
agglomerative,0.51,2160,999,0.4105683330165368,0.12440437078475952
agglomerative,0.51,2216,999,0.4212126972058544,0.12050294876098633
agglomerative,0.51,2271,999,0.4316669834632199,0.11751830577850342
agglomerative,0.51,2326,999,0.44212126972058546,0.11465036869049072
agglomerative,0.51,2382,999,0.45276563390990304,0.11196506023406982
agglomerative,0.51,2437,999,0.4632199201672686,0.10916972160339355
agglomerative,0.51,2493,999,0.4738642843565862,0.10622173547744751
agglomerative,0.51,2548,999,0.4843185706139517,0.10317724943161011
agglomerative,0.51,2603,999,0.4947728568713172,0.10010278224945068
agglomerative,0.51,2659,999,0.5054172210606349,0.09711015224456787
agglomerative,0.51,2714,999,0.5158715073180004,0.09375083446502686
agglomerative,0.51,2769,999,0.5263257935753659,0.09072399139404297
agglomerative,0.51,2825,999,0.5369701577646835,0.08808660507202148
agglomerative,0.51,2880,999,0.547424444022049,0.08492600917816162
agglomerative,0.51,2936,999,0.5580688082113666,0.08232462406158447
agglomerative,0.51,2991,999,0.5685230944687322,0.07948994636535645
agglomerative,0.51,3046,999,0.5789773807260977,0.07675039768218994
agglomerative,0.51,3102,999,0.5896217449154153,0.07412558794021606
agglomerative,0.51,3157,999,0.6000760311727809,0.07114171981811523
agglomerative,0.51,3212,999,0.6105303174301464,0.06834501028060913
agglomerative,0.51,3268,999,0.621174681619464,0.06537777185440063
agglomerative,0.51,3323,999,0.6316289678768295,0.06254726648330688
agglomerative,0.51,3378,999,0.642083254134195,0.05993199348449707
agglomerative,0.51,3434,999,0.6527276183235127,0.05736261606216431
agglomerative,0.51,3489,999,0.6631819045808781,0.05474287271499634
agglomerative,0.51,3545,999,0.6738262687701958,0.052415549755096436
agglomerative,0.51,3600,999,0.6842805550275614,0.050161898136138916
agglomerative,0.51,3655,999,0.6947348412849268,0.048027634620666504
agglomerative,0.51,3711,999,0.7053792054742445,0.045967161655426025
agglomerative,0.51,3766,999,0.7158334917316099,0.043714165687561035
agglomerative,0.51,3821,999,0.7262877779889755,0.04169696569442749
agglomerative,0.51,3877,999,0.7369321421782931,0.03981739282608032
agglomerative,0.51,3932,999,0.7473864284356586,0.03797799348831177
agglomerative,0.51,3988,999,0.7580307926249762,0.03635340929031372
agglomerative,0.51,4043,999,0.7684850788823417,0.034498751163482666
agglomerative,0.51,4098,999,0.7789393651397073,0.03274458646774292
agglomerative,0.51,4154,999,0.7895837293290249,0.031235814094543457
agglomerative,0.51,4209,999,0.8000380155863904,0.029815375804901123
agglomerative,0.51,4264,999,0.810492301843756,0.02819967269897461
agglomerative,0.51,4320,999,0.8211366660330736,0.026738405227661133
agglomerative,0.51,4375,999,0.8315909522904391,0.025335073471069336
agglomerative,0.51,4430,999,0.8420452385478046,0.02358412742614746
agglomerative,0.51,4486,999,0.8526896027371222,0.022075235843658447
agglomerative,0.51,4541,999,0.8631438889944877,0.020731747150421143
agglomerative,0.51,4597,999,0.8737882531838054,0.019293904304504395
agglomerative,0.51,4652,999,0.8842425394411709,0.017987847328186035
agglomerative,0.51,4707,999,0.8946968256985364,0.016706228256225586
agglomerative,0.51,4763,999,0.9053411898878541,0.015252470970153809
agglomerative,0.51,4818,999,0.9157954761452195,0.01381593942642212
agglomerative,0.51,4873,999,0.926249762402585,0.012337982654571533
agglomerative,0.51,4929,999,0.9368941265919026,0.010680198669433594
agglomerative,0.51,4984,999,0.9473484128492682,0.009021997451782227
agglomerative,0.51,5040,999,0.9579927770385859,0.007241666316986084
agglomerative,0.51,5095,999,0.9684470632959513,0.005234420299530029
agglomerative,0.51,5150,999,0.9789013495533169,0.0029491186141967773
agglomerative,0.51,5206,999,0.9895457137426344,0.000409543514251709
agglomerative,0.51,5261,999,1.0,0.0
agglomerative,0.52,1,999,0.00019007793195210037,0.9196034669876099
agglomerative,0.52,56,999,0.01064436418931762,0.5891391038894653
agglomerative,0.52,112,999,0.02128872837863524,0.42531049251556396
agglomerative,0.52,167,999,0.03174301463600076,0.3607891798019409
agglomerative,0.52,222,999,0.04219730089336628,0.32274502515792847
agglomerative,0.52,278,999,0.0528416650826839,0.2977811098098755
agglomerative,0.52,333,999,0.06329595134004942,0.2790607213973999
agglomerative,0.52,389,999,0.07394031552936704,0.26564890146255493
agglomerative,0.52,444,999,0.08439460178673255,0.2584475874900818
agglomerative,0.52,499,999,0.09484888804409808,0.2515295743942261
agglomerative,0.52,555,999,0.1054932522334157,0.24372750520706177
agglomerative,0.52,610,999,0.11594753849078122,0.2375650405883789
agglomerative,0.52,665,999,0.12640182474814673,0.23182421922683716
agglomerative,0.52,721,999,0.13704618893746437,0.22572916746139526
agglomerative,0.52,776,999,0.14750047519482987,0.22018730640411377
agglomerative,0.52,832,999,0.1581448393841475,0.21438586711883545
agglomerative,0.52,887,999,0.16859912564151303,0.2107454538345337
agglomerative,0.52,942,999,0.17905341189887855,0.20640403032302856
agglomerative,0.52,998,999,0.18969777608819616,0.20212852954864502
agglomerative,0.52,1053,999,0.20015206234556168,0.19809401035308838
agglomerative,0.52,1108,999,0.2106063486029272,0.1929956078529358
agglomerative,0.52,1164,999,0.2212507127922448,0.18909072875976562
agglomerative,0.52,1219,999,0.23170499904961034,0.18366646766662598
agglomerative,0.52,1274,999,0.24215928530697586,0.18025940656661987
agglomerative,0.52,1330,999,0.25280364949629347,0.17621451616287231
agglomerative,0.52,1385,999,0.263257935753659,0.17136293649673462
agglomerative,0.52,1441,999,0.2739022999429766,0.16739344596862793
agglomerative,0.52,1496,999,0.28435658620034215,0.16434937715530396
agglomerative,0.52,1551,999,0.29481087245770765,0.16124582290649414
agglomerative,0.52,1607,999,0.3054552366470253,0.15726912021636963
agglomerative,0.52,1662,999,0.3159095229043908,0.15383708477020264
agglomerative,0.52,1717,999,0.32636380916175634,0.14980077743530273
agglomerative,0.52,1773,999,0.3370081733510739,0.14629864692687988
agglomerative,0.52,1828,999,0.34746245960843947,0.14330822229385376
agglomerative,0.52,1884,999,0.3581068237977571,0.13996732234954834
agglomerative,0.52,1939,999,0.3685611100551226,0.13629889488220215
agglomerative,0.52,1994,999,0.3790153963124881,0.1335313320159912
agglomerative,0.52,2050,999,0.38965976050180573,0.13030320405960083
agglomerative,0.52,2105,999,0.4001140467591713,0.12737298011779785
agglomerative,0.52,2160,999,0.4105683330165368,0.12440401315689087
agglomerative,0.52,2216,999,0.4212126972058544,0.12050294876098633
agglomerative,0.52,2271,999,0.4316669834632199,0.11751824617385864
agglomerative,0.52,2326,999,0.44212126972058546,0.11465060710906982
agglomerative,0.52,2382,999,0.45276563390990304,0.11196523904800415
agglomerative,0.52,2437,999,0.4632199201672686,0.10917007923126221
agglomerative,0.52,2493,999,0.4738642843565862,0.10622239112854004
agglomerative,0.52,2548,999,0.4843185706139517,0.10317724943161011
agglomerative,0.52,2603,999,0.4947728568713172,0.10010278224945068
agglomerative,0.52,2659,999,0.5054172210606349,0.0971100926399231
agglomerative,0.52,2714,999,0.5158715073180004,0.09375089406967163
agglomerative,0.52,2769,999,0.5263257935753659,0.0907239317893982
agglomerative,0.52,2825,999,0.5369701577646835,0.08808654546737671
agglomerative,0.52,2880,999,0.547424444022049,0.08492648601531982
agglomerative,0.52,2936,999,0.5580688082113666,0.08232498168945312
agglomerative,0.52,2991,999,0.5685230944687322,0.07949036359786987
agglomerative,0.52,3046,999,0.5789773807260977,0.0767507553100586
agglomerative,0.52,3102,999,0.5896217449154153,0.07412594556808472
agglomerative,0.52,3157,999,0.6000760311727809,0.07114237546920776
agglomerative,0.52,3212,999,0.6105303174301464,0.06834548711776733
agglomerative,0.52,3268,999,0.621174681619464,0.06537818908691406
agglomerative,0.52,3323,999,0.6316289678768295,0.06254780292510986
agglomerative,0.52,3378,999,0.642083254134195,0.05993229150772095
agglomerative,0.52,3434,999,0.6527276183235127,0.057363808155059814
agglomerative,0.52,3489,999,0.6631819045808781,0.05474364757537842
agglomerative,0.52,3545,999,0.6738262687701958,0.052416205406188965
agglomerative,0.52,3600,999,0.6842805550275614,0.05016225576400757
agglomerative,0.52,3655,999,0.6947348412849268,0.04802793264389038
agglomerative,0.52,3711,999,0.7053792054742445,0.045967280864715576
agglomerative,0.52,3766,999,0.7158334917316099,0.043714165687561035
agglomerative,0.52,3821,999,0.7262877779889755,0.04169696569442749
agglomerative,0.52,3877,999,0.7369321421782931,0.039817214012145996
agglomerative,0.52,3932,999,0.7473864284356586,0.037977635860443115
agglomerative,0.52,3988,999,0.7580307926249762,0.036353349685668945
agglomerative,0.52,4043,999,0.7684850788823417,0.034498751163482666
agglomerative,0.52,4098,999,0.7789393651397073,0.032744407653808594
agglomerative,0.52,4154,999,0.7895837293290249,0.03123539686203003
agglomerative,0.52,4209,999,0.8000380155863904,0.029815316200256348
agglomerative,0.52,4264,999,0.810492301843756,0.028199374675750732
agglomerative,0.52,4320,999,0.8211366660330736,0.026737868785858154
agglomerative,0.52,4375,999,0.8315909522904391,0.02533513307571411
agglomerative,0.52,4430,999,0.8420452385478046,0.023584425449371338
agglomerative,0.52,4486,999,0.8526896027371222,0.022075355052947998
agglomerative,0.52,4541,999,0.8631438889944877,0.020731329917907715
agglomerative,0.52,4597,999,0.8737882531838054,0.01929372549057007
agglomerative,0.52,4652,999,0.8842425394411709,0.017987847328186035
agglomerative,0.52,4707,999,0.8946968256985364,0.016706347465515137
agglomerative,0.52,4763,999,0.9053411898878541,0.015252470970153809
agglomerative,0.52,4818,999,0.9157954761452195,0.01381593942642212
agglomerative,0.52,4873,999,0.926249762402585,0.012337863445281982
agglomerative,0.52,4929,999,0.9368941265919026,0.010680079460144043
agglomerative,0.52,4984,999,0.9473484128492682,0.0090218186378479
agglomerative,0.52,5040,999,0.9579927770385859,0.007241666316986084
agglomerative,0.52,5095,999,0.9684470632959513,0.005234181880950928
agglomerative,0.52,5150,999,0.9789013495533169,0.0029492974281311035
agglomerative,0.52,5206,999,0.9895457137426344,0.000409543514251709
agglomerative,0.52,5261,999,1.0,0.0
agglomerative,0.53,1,999,0.00019007793195210037,0.9312300086021423
agglomerative,0.53,56,999,0.01064436418931762,0.5904106497764587
agglomerative,0.53,112,999,0.02128872837863524,0.4420374631881714
agglomerative,0.53,167,999,0.03174301463600076,0.3694761395454407
agglomerative,0.53,222,999,0.04219730089336628,0.3334115743637085
agglomerative,0.53,278,999,0.0528416650826839,0.3061196804046631
agglomerative,0.53,333,999,0.06329595134004942,0.2828570604324341
agglomerative,0.53,389,999,0.07394031552936704,0.26710045337677
agglomerative,0.53,444,999,0.08439460178673255,0.2591090798377991
agglomerative,0.53,499,999,0.09484888804409808,0.25039398670196533
agglomerative,0.53,555,999,0.1054932522334157,0.2430993914604187
agglomerative,0.53,610,999,0.11594753849078122,0.237407386302948
agglomerative,0.53,665,999,0.12640182474814673,0.23184698820114136
agglomerative,0.53,721,999,0.13704618893746437,0.22537356615066528
agglomerative,0.53,776,999,0.14750047519482987,0.21969866752624512
agglomerative,0.53,832,999,0.1581448393841475,0.21443289518356323
agglomerative,0.53,887,999,0.16859912564151303,0.2104731798171997
agglomerative,0.53,942,999,0.17905341189887855,0.20619136095046997
agglomerative,0.53,998,999,0.18969777608819616,0.20142316818237305
agglomerative,0.53,1053,999,0.20015206234556168,0.19761115312576294
agglomerative,0.53,1108,999,0.2106063486029272,0.19284367561340332
agglomerative,0.53,1164,999,0.2212507127922448,0.18885082006454468
agglomerative,0.53,1219,999,0.23170499904961034,0.18352216482162476
agglomerative,0.53,1274,999,0.24215928530697586,0.18027019500732422
agglomerative,0.53,1330,999,0.25280364949629347,0.17624974250793457
agglomerative,0.53,1385,999,0.263257935753659,0.17138135433197021
agglomerative,0.53,1441,999,0.2739022999429766,0.16753411293029785
agglomerative,0.53,1496,999,0.28435658620034215,0.16438329219818115
agglomerative,0.53,1551,999,0.29481087245770765,0.16124320030212402
agglomerative,0.53,1607,999,0.3054552366470253,0.15744686126708984
agglomerative,0.53,1662,999,0.3159095229043908,0.15383970737457275
agglomerative,0.53,1717,999,0.32636380916175634,0.1498037576675415
agglomerative,0.53,1773,999,0.3370081733510739,0.1463015079498291
agglomerative,0.53,1828,999,0.34746245960843947,0.1433112621307373
agglomerative,0.53,1884,999,0.3581068237977571,0.13997042179107666
agglomerative,0.53,1939,999,0.3685611100551226,0.1363019347190857
agglomerative,0.53,1994,999,0.3790153963124881,0.13353437185287476
agglomerative,0.53,2050,999,0.38965976050180573,0.13030636310577393
agglomerative,0.53,2105,999,0.4001140467591713,0.12737655639648438
agglomerative,0.53,2160,999,0.4105683330165368,0.12440723180770874
agglomerative,0.53,2216,999,0.4212126972058544,0.12050634622573853
agglomerative,0.53,2271,999,0.4316669834632199,0.11733585596084595
agglomerative,0.53,2326,999,0.44212126972058546,0.1146506667137146
agglomerative,0.53,2382,999,0.45276563390990304,0.11196541786193848
agglomerative,0.53,2437,999,0.4632199201672686,0.10917025804519653
agglomerative,0.53,2493,999,0.4738642843565862,0.10622227191925049
agglomerative,0.53,2548,999,0.4843185706139517,0.10317754745483398
agglomerative,0.53,2603,999,0.4947728568713172,0.10010272264480591
agglomerative,0.53,2659,999,0.5054172210606349,0.0971100926399231
agglomerative,0.53,2714,999,0.5158715073180004,0.0937509536743164
agglomerative,0.53,2769,999,0.5263257935753659,0.09072422981262207
agglomerative,0.53,2825,999,0.5369701577646835,0.08808672428131104
agglomerative,0.53,2880,999,0.547424444022049,0.08492612838745117
agglomerative,0.53,2936,999,0.5580688082113666,0.08232450485229492
agglomerative,0.53,2991,999,0.5685230944687322,0.07948964834213257
agglomerative,0.53,3046,999,0.5789773807260977,0.07675033807754517
agglomerative,0.53,3102,999,0.5896217449154153,0.07412564754486084
agglomerative,0.53,3157,999,0.6000760311727809,0.07114255428314209
agglomerative,0.53,3212,999,0.6105303174301464,0.06834566593170166
agglomerative,0.53,3268,999,0.621174681619464,0.06537806987762451
agglomerative,0.53,3323,999,0.6316289678768295,0.06254804134368896
agglomerative,0.53,3378,999,0.642083254134195,0.05993247032165527
agglomerative,0.53,3434,999,0.6527276183235127,0.05736345052719116
agglomerative,0.53,3489,999,0.6631819045808781,0.054743289947509766
agglomerative,0.53,3545,999,0.6738262687701958,0.052416205406188965
agglomerative,0.53,3600,999,0.6842805550275614,0.05016201734542847
agglomerative,0.53,3655,999,0.6947348412849268,0.04802781343460083
agglomerative,0.53,3711,999,0.7053792054742445,0.04596757888793945
agglomerative,0.53,3766,999,0.7158334917316099,0.04371452331542969
